id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16485430,Perfect 17 century canal house. All you want!,11647798,Wieteke,,Centrum-Oost,52.36157,4.89626,Entire home/apt,325,2,21,2019-04-23,0.68,1,31
16486422,"Modern private apartment, east part of the centre",8720643,Wout,,Oud-Oost,52.36104,4.91256,Entire home/apt,125,2,2,2017-05-28,0.07,1,0
16486501,Apartment with sunny roofterrace in Amsterdam West,43445408,Mirjam,,Bos en Lommer,52.37646,4.84973,Entire home/apt,175,2,21,2018-11-02,0.73,2,0
16487827,OFFER: Deluxe Canalhouse with Private Cinema! I CANAL DISTRICT |,108264236,Omri,,Centrum-West,52.37652,4.89104,Entire home/apt,144,7,58,2019-04-26,1.89,1,117
16489586,Cosy beautiful studio located in the city center,41994173,Soran,,Centrum-West,52.37571,4.87878,Entire home/apt,119,1,60,2019-05-18,2.00,5,56
16490462,Light and quiet apartment in city center,34459362,Julius,,Centrum-Oost,52.36885,4.92428,Entire home/apt,150,2,22,2019-06-23,0.81,1,88
16494667,Central location in popular '9 Streets'  district,103949642,Rob,,Centrum-West,52.37062,4.88385,Entire home/apt,550,2,24,2019-04-22,0.88,1,164
16497924,"Groundfloor, cozy, Dutch design & garden @The Pijp",36043488,Suzan,,De Pijp - Rivierenbuurt,52.35026,4.88941,Entire home/apt,125,2,12,2019-05-28,0.44,1,10
16501901,Spacious apartment on crossing of two canals,14710178,Henrik,,Centrum-Oost,52.37072,4.90409,Entire home/apt,180,1,17,2017-07-21,0.56,1,0
16504708,Lovely modern apartment in west Amsterdam,5782636,Lev,,Westerpark,52.37546,4.86858,Entire home/apt,110,1,5,2019-04-29,0.19,1,0
16511550,Stunning canal view room,71530716,Jorge,,Centrum-West,52.37895,4.89491,Private room,112,1,189,2019-06-23,6.16,1,34
16519208,A place near Amsterdam city center,47864844,Jose,,De Baarsjes - Oud-West,52.36569,4.87007,Private room,75,2,25,2019-06-23,0.82,1,179
16523466,Large and amazing city center apt with balcony,108655811,Luuk,,De Baarsjes - Oud-West,52.36541,4.87732,Entire home/apt,140,2,12,2019-01-21,0.40,1,0
16525186,Luxurious Haarlemmerstraat Penthouse | 145m2! | City Centre |,1464510,Michiel And Jane,,Centrum-West,52.38154,4.89197,Entire home/apt,195,7,32,2019-07-02,1.06,120,133
16525207,Luxurious Duplex Apartment,107670201,Eveline,,IJburg - Zeeburgereiland,52.36588,4.98617,Entire home/apt,215,5,0,,,1,0
16525441,Amazingly Spacious Residence | CITY CENTER | 115M2! | Patio,1464510,Michiel And Jane,,Centrum-West,52.37965,4.89065,Entire home/apt,195,7,37,2019-05-29,1.22,120,98
16525965,"Modern, light and lovely apartment at Dapperstraat",7672947,Marjolein,,Oud-Oost,52.3654,4.92575,Entire home/apt,85,2,2,2017-01-22,0.07,1,0
16526188,"Modern, cozy apartment 5 min from city center",68332208,Marc,,Westerpark,52.37663,4.87146,Entire home/apt,90,2,8,2017-06-12,0.29,1,0
16526897,"Novelty: boathouse dazzling 360 view, swim-sundeck",2978366,Frank & Jasmijn,,Oostelijk Havengebied - Indische Buurt,52.37558,4.94485,Entire home/apt,218,2,49,2019-07-02,1.60,1,134
16527093,"Romantic-private-Free parking, backyard",108694480,Noelle,,Geuzenveld - Slotermeer,52.37441,4.79949,Entire home/apt,150,1,99,2019-06-23,3.22,1,153
16528355,Unique canalhouse 80m2 near central station,2467597,Jasper & Joline,,Centrum-Oost,52.37391,4.9051,Entire home/apt,160,3,13,2019-06-25,0.48,2,0
16529838,Cosy Boho Apartment in Centre,3888605,Janna,,Westerpark,52.38355,4.87042,Entire home/apt,123,3,26,2019-05-19,0.86,1,0
16529952,Lovely apartment in the heart of Westerpark for 2,57009254,Marlies,,Westerpark,52.37941,4.87683,Entire home/apt,109,3,24,2019-06-24,0.87,1,41
16535469,Luxurious penthouse Amsterdam,27045407,Els,,Oud-Noord,52.39719,4.90534,Entire home/apt,350,4,9,2019-02-22,0.34,1,17
16536365,Amazing apartment next to the Amstel River,108797118,Henri,,Oud-Oost,52.35222,4.91231,Entire home/apt,100,2,1,2017-02-26,0.03,1,0
16538401,Guest room with private bathroom in nr 1 district,83891777,Anna,,Zuid,52.35574,4.86345,Private room,140,1,12,2019-06-15,0.44,1,2
16539738,Amsterdam's industrial warehouse  appartment,2674028,Taco,,Oud-Noord,52.3937,4.91076,Entire home/apt,299,1,90,2019-06-19,3.34,3,258
16540398,Cute little apartment in city center of Amsterdam,14195634,Anne,,De Baarsjes - Oud-West,52.3684,4.87522,Entire home/apt,120,3,1,2017-02-13,0.03,1,7
16541896,Cosy flat in the heart of the city,6835381,Federica,,De Baarsjes - Oud-West,52.36554,4.87562,Entire home/apt,150,2,28,2019-03-10,0.95,1,3
16542614,Bright cosy gem close to the heart of Amsterdam,50133720,Jacobine,,Bos en Lommer,52.37405,4.84927,Entire home/apt,80,3,9,2017-05-31,0.31,1,0
16543102,Luxurious 3-Bedroom Apartment Amsterdam (135 sqm),27357694,Anand,,Zuid,52.34598,4.87023,Entire home/apt,275,3,9,2018-10-22,0.33,1,335
16543261,Single room for 2 persons in a shared apartment,90101241,Donny,,Oud-Oost,52.35885,4.91284,Private room,66,1,3,2017-02-01,0.10,1,0
16543332,Very comfortable apartment near Vondelpark!,18824062,Iris,,De Baarsjes - Oud-West,52.362,4.86949,Entire home/apt,94,5,3,2017-02-22,0.10,1,0
16543970,Cozy apartment in Bos en Lommer,21909734,Tess,,Bos en Lommer,52.37872,4.85361,Entire home/apt,110,2,10,2017-09-24,0.42,1,0
16544188,2-pers private bedroom next to Vondelpark,13983847,Philip,,Zuid,52.35334,4.85608,Private room,80,2,5,2019-07-07,0.36,1,0
16550704,Double penthouse + roof terrace near Rijksmuseum,108954250,Rianne,,De Pijp - Rivierenbuurt,52.35213,4.89214,Entire home/apt,500,3,22,2019-06-18,0.73,1,69
16550737,Beautiful & Trendy apartment!!,10508004,Suzan,,Oud-Oost,52.35565,4.91417,Entire home/apt,120,1,15,2019-06-18,0.53,1,1
16551623,Bohemian Home in Amsterdam’s QuarterLatin -DePijp,17229613,Caterina,,De Pijp - Rivierenbuurt,52.35131,4.90484,Entire home/apt,127,1,36,2018-12-30,1.17,1,0
16552526,Relaxed Central Apartment,7907245,T&B,,Centrum-West,52.3768,4.89385,Entire home/apt,175,2,22,2019-02-17,0.72,1,0
16553990,Renovated modern studio near Albert Cuyp Market,108990987,Irene,,De Pijp - Rivierenbuurt,52.35271,4.89462,Private room,80,1,89,2019-06-29,2.93,1,313
16557660,"Westerpark - Bedroom, newly furnished",20790271,Lego,,Centrum-West,52.3756,4.87828,Private room,97,2,28,2019-06-25,0.95,1,58
16562975,Museum quarter loft style apartment,25750822,Ally And Ismir,,De Baarsjes - Oud-West,52.36285,4.87676,Entire home/apt,250,1,13,2019-04-14,2.10,2,0
16563337,Spacious Apartment with Balcony - Near centre,109092602,Anouk,,Oud-Oost,52.35816,4.91369,Entire home/apt,220,2,6,2017-10-07,0.22,1,0
16565729,"Light, comfortable, and spacious house.",23765612,Bart,,De Aker - Nieuw Sloten,52.34409,4.80114,Entire home/apt,220,4,0,,,1,0
16565978,Historic Dutch Barge - 1870s Built - Sleeps 4,1446243,Alasdair,,Centrum-Oost,52.36913,4.91695,Entire home/apt,20,21,0,,,1,0
16578022,2 bedroom apartment near the Oosterpark,6103459,Jelmer,,Oud-Oost,52.35799,4.914,Entire home/apt,200,4,29,2019-06-21,1.20,1,0
16582068,Stylish private studio Center/Jordaan with garden,662664,Jantine,,Centrum-West,52.38043,4.88398,Private room,149,2,74,2019-07-08,2.72,1,79
16583033,Canal room,4978942,Beca,,De Baarsjes - Oud-West,52.37046,4.85705,Private room,75,1,133,2019-06-22,5.92,2,191
16583227,Cozy and sunny room :),41184338,Valentina,,Bos en Lommer,52.37818,4.83874,Private room,80,1,41,2019-06-15,1.37,1,7
16585365,Centrally located studio Apartment in Amsterdam,33569028,Sarah,,Oostelijk Havengebied - Indische Buurt,52.36002,4.93568,Entire home/apt,95,5,17,2019-04-16,0.56,2,0
16590479,Amazing 2p apt in the famous Jordaan district!,109412706,Sophie,,Centrum-West,52.37213,4.8822,Entire home/apt,120,2,5,2017-03-12,0.16,1,0
16591325,Comfortable private studio near central station,20593864,Myrthe,,Oud-Noord,52.38544,4.90747,Private room,85,2,155,2019-06-24,5.92,1,88
16591821,Zonnige mooie privé-kamer,104223037,August En Petra,,Osdorp,52.3546,4.81025,Private room,100,1,22,2019-06-30,0.76,2,285
16591932,Light Loft Living!,12001090,Ben,,De Pijp - Rivierenbuurt,52.35579,4.89878,Entire home/apt,85,2,36,2019-06-21,1.24,1,0
16592620,Big COSY 2 bedroom apt with river view,60090274,Varun,,De Pijp - Rivierenbuurt,52.34356,4.91216,Entire home/apt,250,2,28,2018-11-19,0.95,1,0
16592751,Wonderful place for 4!,87871054,Wouter,,De Baarsjes - Oud-West,52.36556,4.86826,Entire home/apt,149,2,17,2019-04-23,0.58,6,0
16594218,Appartment Kalverstraat,73315220,Inga,,Centrum-West,52.37114,4.89222,Entire home/apt,135,2,9,2017-10-08,0.31,1,0
16595580,"Spacious 100m2 groundfloor loft, center Amsterdam",43095900,Marcel,,De Pijp - Rivierenbuurt,52.35577,4.89896,Entire home/apt,200,4,6,2019-04-15,0.22,1,0
16599164,Light apartment in Amsterdam Oud-West,35285286,Daniel,,Westerpark,52.37299,4.86917,Entire home/apt,120,3,10,2019-06-02,0.54,1,0
16599824,Spacious house with four bedrooms in Museum-area,109504522,Maria,,Zuid,52.35598,4.87621,Entire home/apt,385,3,28,2019-07-07,1.03,1,178
16601035,"Eco-friendly, warm and spacious Tiny House",109516756,Carlos,,Watergraafsmeer,52.34453,4.91993,Entire home/apt,132,5,20,2018-07-01,0.81,1,0
16606830,cosy room with private TV in stunning apartment,5698829,Maria,,Gaasperdam - Driemond,52.29921,4.98757,Private room,60,1,60,2019-06-13,2.07,2,75
16607008,Sunny renovated spacious apartment with great view,18209359,Merel,,De Pijp - Rivierenbuurt,52.34677,4.90991,Entire home/apt,100,3,0,,,1,0
16609521,Cosy apartment in hip East area - close to centre,108829573,Kim,,Oostelijk Havengebied - Indische Buurt,52.36503,4.93638,Entire home/apt,70,3,8,2019-02-09,0.31,1,0
16610138,The Perfect Artistic & Private City Hide Out,2705184,Juul & Ruben,,De Pijp - Rivierenbuurt,52.35253,4.891,Entire home/apt,80,3,114,2019-07-04,4.69,2,91
16611544,Trendy and light 2prs apartment,10882834,Leontien,,Westerpark,52.3828,4.8762,Entire home/apt,135,2,0,,,1,0
16611627,Nice and cozy private apartment near city center,49265736,Rosa,,Westerpark,52.38054,4.87172,Entire home/apt,95,1,12,2017-03-08,0.40,1,0
16612561,Cozy Dutch apartment near popular bars&restaurants,4047594,Wiebren,,De Baarsjes - Oud-West,52.3716,4.85646,Entire home/apt,100,2,18,2018-06-17,0.60,1,0
16613623,"Nice, beautiful home in Amsterdam",109656509,Wieteke,,De Pijp - Rivierenbuurt,52.34115,4.905,Entire home/apt,150,5,11,2018-11-25,0.49,1,13
16614064,"Near Jordaan, canals and Anne Frank",73152408,Maria,,Centrum-West,52.37292,4.87687,Private room,120,3,36,2019-07-06,3.12,2,358
16614928,studio de Pijp + bicycles,41130076,Mik & Isabelle,,De Pijp - Rivierenbuurt,52.35116,4.90498,Private room,145,2,170,2019-07-06,5.72,2,279
16615187,The city center & nature @ your fingertips,283269,Manon,,Noord-Oost,52.40601,4.93428,Private room,70,1,3,2019-06-16,1.03,2,121
16616216,Cosy little house,3653577,Hanneleen,,Bos en Lommer,52.37529,4.858,Entire home/apt,70,3,69,2019-06-18,2.34,1,2
16616721,Your own cozy apartment in Old-West!,17040281,Mehmet,,De Baarsjes - Oud-West,52.37044,4.86827,Entire home/apt,150,2,12,2018-04-22,0.41,1,0
16622510,Modern and light apartment with roof terrace!,3390188,Danielle,,De Baarsjes - Oud-West,52.36567,4.86061,Entire home/apt,95,3,8,2017-02-22,0.26,1,0
16623751,Central apartment with garden,109776234,Anouschka,,Westerpark,52.39235,4.87174,Entire home/apt,129,2,31,2019-06-24,1.03,1,0
16625355,"Big house close to NDSM, 2 cats",29268751,Anneke,,Noord-West,52.40826,4.90366,Entire home/apt,103,1,44,2019-06-10,1.52,2,2
16626195,Great House with garden in Amsterdam!,109802024,Sjakie,,Oud-Noord,52.38715,4.91823,Private room,90,2,7,2017-09-30,0.23,1,0
16630995,Quiet apt next to Amstel River,18905733,Mira,,Oud-Oost,52.35687,4.90936,Entire home/apt,75,3,30,2019-05-13,1.05,1,1
16632690,Nice family house,24373970,Simone,,Gaasperdam - Driemond,52.3026,4.96832,Entire home/apt,148,2,16,2018-10-29,0.53,1,0
16632818,Cosy chill out in trendy Amsterdam East side,109870015,Anna,,Oostelijk Havengebied - Indische Buurt,52.36043,4.94014,Entire home/apt,115,1,24,2019-06-16,0.84,2,12
16633756,Great Location - Ground Floor Apartment,9955291,Simon,,Westerpark,52.38241,4.87186,Private room,55,2,30,2018-03-26,1.03,2,14
16634406,Rooms near Museum Square,109887966,Ella,,Zuid,52.35582,4.86924,Private room,550,2,4,2018-01-01,0.14,1,161
16635814,Two lovely rooms near center with sunny garden,4604071,Mark,,De Baarsjes - Oud-West,52.36882,4.85173,Private room,125,1,141,2019-07-06,4.80,1,254
16639320,"3 floor apt, De Pijp, Albert Cuyp market, near RAI",3348081,Floor & Martein,,De Pijp - Rivierenbuurt,52.35362,4.89519,Entire home/apt,310,5,9,2019-04-01,0.30,1,0
16641065,"Luxurious, modern apartment in popular A'dam West",2689467,Joost & Louky,,De Baarsjes - Oud-West,52.36489,4.85333,Entire home/apt,175,2,19,2019-03-10,0.65,1,0
16641778,Live like a local in the Jordaan Center,8153186,Peter,,Centrum-West,52.3708,4.88237,Private room,155,3,19,2019-05-25,0.66,2,38
16643465,Large room in De Pijp apartment,2543098,Thierry Tasso,,De Pijp - Rivierenbuurt,52.35687,4.89781,Private room,100,2,3,2017-04-21,0.10,3,0
16643685,Cozy apt in vibrant Pijp,109986444,Karlijn,,De Pijp - Rivierenbuurt,52.35157,4.89678,Entire home/apt,80,2,7,2017-07-30,0.23,1,0
16647301,Canal chic,2171452,Rudolph,,Centrum-West,52.37177,4.88668,Entire home/apt,325,2,55,2019-06-23,2.24,1,0
16649243,Bright and Charming studio near the RAI,7143096,Richard,,De Pijp - Rivierenbuurt,52.34061,4.89617,Entire home/apt,110,2,24,2019-06-23,0.99,1,36
16655066,Stylish & Modern 2BDR APT,110107140,Lars,,Oud-Oost,52.35779,4.90729,Entire home/apt,159,3,17,2017-06-05,0.57,1,0
16655842,Beautiful light and cosy apt. in A'dam West,110111688,Petra,,De Baarsjes - Oud-West,52.36907,4.85162,Entire home/apt,131,2,27,2019-06-30,0.93,1,4
16656477,Unique apt in the vibrant neighborhood ''De Pijp'',17112458,Ignacio,,De Pijp - Rivierenbuurt,52.35454,4.9014,Entire home/apt,140,2,3,2017-01-22,0.10,1,0
16659056,Artist's Apt,306166,Skyler,,Buitenveldert - Zuidas,52.33217,4.87274,Entire home/apt,95,2,23,2019-06-06,0.78,1,70
16669133,Perfect apartment Amsterdam Westerpark,7234038,Marinda,,Westerpark,52.37909,4.86892,Entire home/apt,125,3,4,2017-04-18,0.13,1,0
16669922,Spacious apartment 15 min from center by metro!,110272181,Fon,,Bijlmer-Oost,52.32226,4.9725,Entire home/apt,205,2,11,2017-07-05,0.41,1,0
16671672,A cozy & light apartment on the Amsterdam canal,109868271,Evelina,,De Baarsjes - Oud-West,52.36471,4.85592,Entire home/apt,109,2,6,2018-12-31,0.24,1,0
16674000,Luxurious apartment,110317721,Jesse,,Osdorp,52.36217,4.79553,Entire home/apt,220,2,4,2017-08-04,0.14,1,0
16682109,Sunny and cozy room close to metro,33224022,Olmo & Diede,,Bijlmer-Oost,52.32174,4.97852,Private room,42,4,71,2019-03-26,2.35,1,4
16683081,Stylish & modern apartment in CITY CENTER!,7104331,Marthe,,Centrum-Oost,52.36309,4.9158,Entire home/apt,95,2,17,2019-06-30,0.56,1,18
16683209,Great apartment in the middle of the A'dam centre,40130340,Brian,,Centrum-West,52.37765,4.8964,Entire home/apt,138,1,38,2017-07-01,1.26,1,0
16683238,Lovely apartment in Amsterdam,110426424,Rachelle,,De Baarsjes - Oud-West,52.36708,4.87609,Entire home/apt,100,2,9,2019-06-29,0.32,1,192
16683468,Clean and modern apartment,4544932,Joris,,Zuid,52.34784,4.86057,Entire home/apt,125,2,10,2017-07-31,0.33,1,6
16684178,Spacious modern family home with garden,19720992,Rutger,,De Pijp - Rivierenbuurt,52.34328,4.91258,Entire home/apt,240,2,3,2018-09-24,0.18,1,0
16684591,Cozy private studio + private bathroom,21320858,Nora,,Bos en Lommer,52.38384,4.85739,Private room,70,2,38,2018-10-23,1.39,1,0
16685383,A nice bed in the attic of my 'palace'.,5831960,Roelant,,Bos en Lommer,52.37964,4.84883,Private room,39,1,12,2018-06-21,0.40,2,0
16686114,Modern and sunny apartment with balcony,55163562,Svenja,,De Pijp - Rivierenbuurt,52.34806,4.89862,Entire home/apt,95,2,0,,,1,0
16687115,Parkside 2-story modern family apartment in West,2188439,Nina & Marvin,,De Baarsjes - Oud-West,52.36055,4.85108,Entire home/apt,139,3,0,,,1,0
16687637,Modern and spacious apartment with rooftop terrace,11420262,Lotte,,Westerpark,52.37968,4.87426,Entire home/apt,110,2,6,2019-03-31,0.21,1,0
16687949,Cozy private space in the centre of Amsterdam,110484766,Rick,,De Baarsjes - Oud-West,52.37094,4.84765,Private room,63,3,129,2019-06-24,4.25,1,2
16688583,Unique family design Water villa,25007503,Marieke,,Centrum-West,52.38252,4.89033,Entire home/apt,168,2,46,2019-06-17,1.57,1,45
16688982,"Spacious and light houseboat, great location .",110493368,Maud,,De Pijp - Rivierenbuurt,52.33783,4.90641,Entire home/apt,90,3,6,2017-06-14,0.21,1,0
16695313,Room available - Sunny & Cozy apartment A'dam West,4662724,Philine,,De Baarsjes - Oud-West,52.37038,4.86032,Private room,60,2,0,,,2,0
16695338,Lovely studio in the Jordaan near Anne Frank House,110573172,Manie,,Centrum-West,52.37392,4.8764,Entire home/apt,135,2,38,2019-04-22,1.27,1,0
16696506,Small studio in Amsterdam Reigersbos,33662498,Irina,,Gaasperdam - Driemond,52.2981,4.9784,Entire home/apt,89,2,47,2019-06-27,1.56,3,0
16696873,Cozy Apartment Room in De Pijp !,107690388,Sofia,,De Pijp - Rivierenbuurt,52.35359,4.90126,Private room,60,1,4,2017-02-04,0.13,1,0
16696921,Modern apartment in populair Amsterdam East!,59140081,Rosanne,,Oostelijk Havengebied - Indische Buurt,52.36483,4.93801,Entire home/apt,115,3,41,2019-06-28,1.44,1,177
16697065,Light and spacious apartment in authentic neighbor,5831960,Roelant,,Bos en Lommer,52.37824,4.84763,Entire home/apt,99,2,14,2019-06-23,0.47,2,2
16698355,Modern apartment near to the beautiful Vondelpark!,110601332,Frank,,Zuid,52.35583,4.85071,Entire home/apt,174,6,4,2017-04-17,0.14,1,0
16698560,Modern/Industrial interior in lovely the PIJP AREA,1464510,Michiel And Jane,,De Pijp - Rivierenbuurt,52.35143,4.89054,Entire home/apt,175,2,8,2018-07-19,0.27,120,0
16698772,Authentic dyke house at 10 minutes from Amsterdam,110606067,Inge,,Noord-Oost,52.3786,4.99324,Entire home/apt,125,2,0,,,1,0
16700471,"Colorful, light appartment in city centre",41055598,Eva,,De Pijp - Rivierenbuurt,52.35476,4.90415,Entire home/apt,90,2,12,2019-05-25,0.65,2,53
16700980,Great central apt for people who enjoy life,69971797,BnB Beheer,,Centrum-Oost,52.37168,4.93069,Entire home/apt,70,2,15,2018-02-27,0.51,5,10
16704281,two bedroom flat in Oost,109094834,Julian,,Oostelijk Havengebied - Indische Buurt,52.3659,4.93842,Entire home/apt,56,7,0,,,1,0
16705077,Your cozy cottage in the countryside,3040748,Henk,,Noord-Oost,52.41046,4.96309,Private room,78,1,5,2018-05-12,0.17,9,189
16707488,Awesome Location  + Super Comfortable Bed!,93255298,Eva,,Oostelijk Havengebied - Indische Buurt,52.36407,4.93859,Private room,100,2,14,2017-05-14,0.46,1,0
16710492,"Spacious, Authentic and very Cosy",10130015,Emiel,,Oud-Oost,52.35165,4.91688,Entire home/apt,180,3,31,2019-03-03,1.03,1,3
16711782,"Modern, luxurious & light apartment near centre.",48500707,Mike,,Oud-Oost,52.35384,4.90983,Entire home/apt,149,1,20,2019-07-07,0.93,1,7
16715510,Peaceful Home in lively neighbourhood,6906435,Agnes,,Westerpark,52.38856,4.88267,Entire home/apt,200,2,24,2019-06-11,0.82,2,0
16715596,Lovely private apartment in City Center!,52635863,Mitch,,Centrum-West,52.36841,4.89351,Private room,80,3,76,2019-06-20,2.54,2,11
16716358,Great apartment in centre/Jordaan,79624829,Gulhan,,Centrum-West,52.37272,4.8802,Entire home/apt,200,2,81,2019-06-27,2.73,1,282
16718795,Fijn appartement in de levendige Nieuwmarkt buurt,3081293,Trees,,Centrum-West,52.3743,4.90132,Entire home/apt,125,4,27,2019-06-27,0.92,1,187
16719374,Bright and spacious corner apartment with parkview,17212800,Jonathan,,De Baarsjes - Oud-West,52.36803,4.85027,Entire home/apt,120,3,11,2019-03-12,0.40,2,0
16719576,Spacious apartment near Vondelpark,110815765,Lena,,De Baarsjes - Oud-West,52.36288,4.86504,Entire home/apt,76,1,5,2017-06-03,0.18,1,0
16721604,"Rustic, modern apartment near Amsterdam centre",20007465,Sarah,,Bos en Lommer,52.37293,4.84703,Entire home/apt,190,2,13,2019-06-04,0.46,1,255
16721908,Well located apartment at De Pijp,20758206,Tessa,,De Pijp - Rivierenbuurt,52.34394,4.90592,Private room,37,3,1,2017-03-18,0.04,1,0
16723212,The Hub (Homy Urban Base),110854326,Anzelm,,Slotervaart,52.36137,4.83864,Private room,50,2,5,2017-07-01,0.19,2,0
16730989,Nice light canal side ground floor studio,110936275,Francien,,Centrum-Oost,52.36651,4.90253,Entire home/apt,140,2,154,2019-07-01,5.18,1,7
